cohort,target_depth,spread,deep_type,seed,method,n_cells,n_genes_expressed,realised_spread,top_share,top_type,deep_wins,deep_type_share,shallowest_type,rho_depth_share,p_depth_share,rho_detection_share,markers_correct,markers_total,perm_p,null_mean,per_lineage
HCC,5629.6,10,B_cell,2,cpm_mean,12029,57803,10.104316711425781,0.26661245956092244,Hepatocyte,0.0,0.1331245783090843,Macrophage,-0.2571428571428572,0.6227871720116619,-0.2571428571428572,18,22,0.0,5.3245,B_cell 4/5; Hepatocyte 4/5; Macrophage 5/6; NK_cytotoxic_T 5/6
HCC,5629.6,20,B_cell,2,raw_mean,12029,57629,20.578754425048828,0.5945444134029741,B_cell,1.0,0.5945444134029741,CD4_T,1.0,0.0,1.0,14,22,0.0,5.1855,B_cell 5/5; Hepatocyte 4/5; Macrophage 4/6; NK_cytotoxic_T 1/6
HCC,5629.6,20,B_cell,2,zscale_mean,12029,57629,20.578754425048828,0.5843759218449045,B_cell,1.0,0.5843759218449045,CD4_T,1.0,0.0,1.0,14,22,0.0,5.321,B_cell 5/5; Hepatocyte 4/5; Macrophage 4/6; NK_cytotoxic_T 1/6
HCC,5629.6,20,B_cell,2,lognorm_mean,12029,57629,20.578754425048828,0.42379704662583073,B_cell,1.0,0.42379704662583073,CD4_T,1.0,0.0,1.0,20,22,0.0,5.658,B_cell 5/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,20,B_cell,2,pseudobulk_cpm,12029,57629,20.578754425048828,0.2450675874993493,Hepatocyte,0.0,0.12537090700862413,CD4_T,-0.48571428571428577,0.3287230320699708,-0.48571428571428577,19,22,0.0,5.143,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,20,B_cell,2,cpm_mean,12029,57629,20.578754425048828,0.24584844435961062,Hepatocyte,0.0,0.12497180239115722,CD4_T,-0.48571428571428577,0.3287230320699708,-0.48571428571428577,19,22,0.0,5.103,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,40,B_cell,2,raw_mean,12029,57467,40.70289993286133,0.7541023543946961,B_cell,1.0,0.7541023543946961,Hepatocyte,1.0,0.0,1.0,11,22,0.0,5.2205,B_cell 5/5; Hepatocyte 0/5; Macrophage 0/6; NK_cytotoxic_T 6/6
HCC,5629.6,40,B_cell,2,zscale_mean,12029,57467,40.70289993286133,0.7545199853829154,B_cell,1.0,0.7545199853829154,Hepatocyte,1.0,0.0,1.0,11,22,0.0,5.3,B_cell 5/5; Hepatocyte 0/5; Macrophage 0/6; NK_cytotoxic_T 6/6
HCC,5629.6,40,B_cell,2,lognorm_mean,12029,57467,40.70289993286133,0.5748690552839021,B_cell,1.0,0.5748690552839021,Hepatocyte,0.8857142857142858,0.01884548104956266,0.8857142857142858,13,22,0.0,5.421,B_cell 5/5; Hepatocyte 1/5; Macrophage 1/6; NK_cytotoxic_T 6/6
HCC,5629.6,40,B_cell,2,pseudobulk_cpm,12029,57467,40.70289993286133,0.2192562688151461,Hepatocyte,0.0,0.13980197330641933,Hepatocyte,-0.7714285714285715,0.07239650145772594,-0.7714285714285715,18,22,0.0,5.1545,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 4/6
HCC,5629.6,40,B_cell,2,cpm_mean,12029,57467,40.70289993286133,0.21478413698296414,Hepatocyte,0.0,0.141350688221066,Hepatocyte,-0.8285714285714287,0.04156268221574335,-0.8285714285714287,19,22,0.0,5.3425,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,1,NK_cytotoxic_T,0,raw_mean,12029,58261,1.003212571144104,0.2948284444139304,Hepatocyte,0.0,0.1591802406412523,CD4_T,,,0.48571428571428577,19,22,0.0,5.443,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,1,NK_cytotoxic_T,0,zscale_mean,12029,58261,1.003212571144104,0.3068090146066837,Hepatocyte,0.0,0.15823621290400097,CD4_T,,,0.48571428571428577,19,22,0.0,5.4175,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,1,NK_cytotoxic_T,0,lognorm_mean,12029,58261,1.003212571144104,0.30548737577453183,Hepatocyte,0.0,0.14991160467551193,CD4_T,,,0.2,19,22,0.0,5.396,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,1,NK_cytotoxic_T,0,pseudobulk_cpm,12029,58261,1.003212571144104,0.29309486620552344,Hepatocyte,0.0,0.1357168603353873,CD4_T,,,0.2,19,22,0.0,5.2885,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,1,NK_cytotoxic_T,0,cpm_mean,12029,58261,1.003212571144104,0.2909665127615386,Hepatocyte,0.0,0.13707282744889376,CD4_T,,,0.2,19,22,0.0,5.3795,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,2,NK_cytotoxic_T,0,raw_mean,12029,58144,2.004992961883545,0.35116263070996145,Endothelial_stromal,0.0,0.3127235828288387,Hepatocyte,0.7142857142857143,0.11078717201166179,0.7142857142857143,19,22,0.0,5.2775,B_cell 5/5; Hepatocyte 4/5; Macrophage 4/6; NK_cytotoxic_T 6/6
HCC,5629.6,2,NK_cytotoxic_T,0,zscale_mean,12029,58144,2.004992961883545,0.3512486241056687,Endothelial_stromal,0.0,0.3055001375894331,Hepatocyte,0.7142857142857143,0.11078717201166179,0.7142857142857143,19,22,0.0,5.257,B_cell 5/5; Hepatocyte 4/5; Macrophage 4/6; NK_cytotoxic_T 6/6
HCC,5629.6,2,NK_cytotoxic_T,0,lognorm_mean,12029,58144,2.004992961883545,0.2649284534947716,Endothelial_stromal,0.0,0.2245287561915245,Hepatocyte,0.5428571428571429,0.26570262390670546,0.5428571428571429,20,22,0.0,5.057,B_cell 5/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,2,NK_cytotoxic_T,0,pseudobulk_cpm,12029,58144,2.004992961883545,0.2866159878921299,Hepatocyte,0.0,0.1334101541001651,Hepatocyte,-0.4285714285714286,0.3965014577259473,-0.4285714285714286,20,22,0.0,5.092,B_cell 5/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,2,NK_cytotoxic_T,0,cpm_mean,12029,58144,2.004992961883545,0.2847757292239956,Hepatocyte,0.0,0.13509562465602643,Hepatocyte,-0.4285714285714286,0.3965014577259473,-0.4285714285714286,19,22,0.0,5.0855,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,5,NK_cytotoxic_T,0,raw_mean,12029,58003,5.074909687042236,0.4579590710825302,NK_cytotoxic_T,1.0,0.4579590710825302,CD4_T,0.942857142857143,0.004804664723032055,0.942857142857143,19,22,0.0,5.229,B_cell 5/5; Hepatocyte 4/5; Macrophage 4/6; NK_cytotoxic_T 6/6
HCC,5629.6,5,NK_cytotoxic_T,0,zscale_mean,12029,58003,5.074909687042236,0.4368739547954416,NK_cytotoxic_T,1.0,0.4368739547954416,CD4_T,0.942857142857143,0.004804664723032055,0.942857142857143,19,22,0.0,5.3985,B_cell 5/5; Hepatocyte 4/5; Macrophage 4/6; NK_cytotoxic_T 6/6
HCC,5629.6,5,NK_cytotoxic_T,0,lognorm_mean,12029,58003,5.074909687042236,0.2833301725772805,NK_cytotoxic_T,1.0,0.2833301725772805,CD4_T,0.8857142857142858,0.01884548104956266,0.8857142857142858,21,22,0.0,5.6105,B_cell 5/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 6/6
HCC,5629.6,5,NK_cytotoxic_T,0,pseudobulk_cpm,12029,58003,5.074909687042236,0.28531282864679414,Hepatocyte,0.0,0.1287002396427771,CD4_T,0.028571428571428574,0.9571545189504373,0.028571428571428574,19,22,0.0,5.0985,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,5,NK_cytotoxic_T,0,cpm_mean,12029,58003,5.074909687042236,0.2747271692843474,Hepatocyte,0.0,0.12945882109546059,CD4_T,-0.08571428571428573,0.8717434402332361,-0.08571428571428573,19,22,0.0,5.0495,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,10,NK_cytotoxic_T,0,raw_mean,12029,57994,10.11151123046875,0.6193226885539883,NK_cytotoxic_T,1.0,0.6193226885539883,Macrophage,0.942857142857143,0.004804664723032055,0.942857142857143,9,22,0.002,5.051,B_cell 1/5; Hepatocyte 2/5; Macrophage 0/6; NK_cytotoxic_T 6/6
HCC,5629.6,10,NK_cytotoxic_T,0,zscale_mean,12029,57994,10.11151123046875,0.5918198434320792,NK_cytotoxic_T,1.0,0.5918198434320792,Macrophage,0.942857142857143,0.004804664723032055,0.942857142857143,9,22,0.005,5.3195,B_cell 1/5; Hepatocyte 2/5; Macrophage 0/6; NK_cytotoxic_T 6/6
HCC,5629.6,10,NK_cytotoxic_T,0,lognorm_mean,12029,57994,10.11151123046875,0.36472738559161294,NK_cytotoxic_T,1.0,0.36472738559161294,Macrophage,0.7142857142857143,0.11078717201166179,0.7142857142857143,16,22,0.0,4.8305,B_cell 4/5; Hepatocyte 4/5; Macrophage 3/6; NK_cytotoxic_T 5/6
HCC,5629.6,10,NK_cytotoxic_T,0,pseudobulk_cpm,12029,57994,10.11151123046875,0.2520260716625858,Hepatocyte,0.0,0.12909956202365763,Macrophage,-0.8857142857142858,0.01884548104956266,-0.8857142857142858,19,22,0.0,5.181,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,10,NK_cytotoxic_T,0,cpm_mean,12029,57994,10.11151123046875,0.25002586474462873,Hepatocyte,0.0,0.1299962065041211,Macrophage,-0.8285714285714287,0.04156268221574335,-0.8285714285714287,19,22,0.0,5.1015,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,20,NK_cytotoxic_T,0,raw_mean,12029,57920,20.58974266052246,0.5242748618784531,NK_cytotoxic_T,1.0,0.5242748618784531,CD4_T,1.0,0.0,1.0,10,22,0.0065,5.798,B_cell 0/5; Hepatocyte 4/5; Macrophage 0/6; NK_cytotoxic_T 6/6
HCC,5629.6,20,NK_cytotoxic_T,0,zscale_mean,12029,57920,20.58974266052246,0.5008287292817679,NK_cytotoxic_T,1.0,0.5008287292817679,CD4_T,1.0,0.0,1.0,11,22,0.001,5.6425,B_cell 1/5; Hepatocyte 4/5; Macrophage 0/6; NK_cytotoxic_T 6/6
HCC,5629.6,20,NK_cytotoxic_T,0,lognorm_mean,12029,57920,20.58974266052246,0.4125345303867403,Hepatocyte,0.0,0.3593059392265193,CD4_T,0.942857142857143,0.004804664723032055,0.942857142857143,14,22,0.0,5.2,B_cell 2/5; Hepatocyte 4/5; Macrophage 2/6; NK_cytotoxic_T 6/6
HCC,5629.6,20,NK_cytotoxic_T,0,pseudobulk_cpm,12029,57920,20.58974266052246,0.2336153314917127,Hepatocyte,0.0,0.1132596685082873,CD4_T,0.14285714285714288,0.7871720116618076,0.14285714285714288,19,22,0.0,5.0595,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,20,NK_cytotoxic_T,0,cpm_mean,12029,57920,20.58974266052246,0.23328729281767957,Hepatocyte,0.0,0.11472720994475138,CD4_T,0.14285714285714288,0.7871720116618076,0.14285714285714288,19,22,0.0,5.34,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,40,NK_cytotoxic_T,0,raw_mean,12029,57800,41.036495208740234,0.7904844290657439,NK_cytotoxic_T,1.0,0.7904844290657439,Macrophage,0.942857142857143,0.004804664723032055,0.942857142857143,10,22,0.004,5.879,B_cell 2/5; Hepatocyte 2/5; Macrophage 0/6; NK_cytotoxic_T 6/6
HCC,5629.6,40,NK_cytotoxic_T,0,zscale_mean,12029,57800,41.036495208740234,0.7726643598615917,NK_cytotoxic_T,1.0,0.7726643598615917,Macrophage,0.942857142857143,0.004804664723032055,0.942857142857143,11,22,0.001,5.7325,B_cell 3/5; Hepatocyte 2/5; Macrophage 0/6; NK_cytotoxic_T 6/6
HCC,5629.6,40,NK_cytotoxic_T,0,lognorm_mean,12029,57800,41.036495208740234,0.5047058823529412,NK_cytotoxic_T,1.0,0.5047058823529412,Macrophage,0.942857142857143,0.004804664723032055,0.942857142857143,15,22,0.0,5.38,B_cell 5/5; Hepatocyte 4/5; Macrophage 0/6; NK_cytotoxic_T 6/6
HCC,5629.6,40,NK_cytotoxic_T,0,pseudobulk_cpm,12029,57800,41.036495208740234,0.2386159169550173,Hepatocyte,0.0,0.1476470588235294,Macrophage,-0.6,0.208,-0.6,18,22,0.0,5.1135,B_cell 4/5; Hepatocyte 4/5; Macrophage 5/6; NK_cytotoxic_T 5/6
HCC,5629.6,40,NK_cytotoxic_T,0,cpm_mean,12029,57800,41.036495208740234,0.24157439446366782,Hepatocyte,0.0,0.1493598615916955,Macrophage,-0.5428571428571429,0.26570262390670546,-0.5428571428571429,18,22,0.0,5.139,B_cell 4/5; Hepatocyte 4/5; Macrophage 5/6; NK_cytotoxic_T 5/6
HCC,5629.6,1,NK_cytotoxic_T,1,raw_mean,12029,58249,1.0035688877105713,0.2970008068808048,Hepatocyte,0.0,0.1588696801661831,CD4_T,,,0.3142857142857143,19,22,0.0,5.3765,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,1,NK_cytotoxic_T,1,zscale_mean,12029,58249,1.0035688877105713,0.30764476643375854,Hepatocyte,0.0,0.15729025390993837,CD4_T,,,0.3142857142857143,19,22,0.0,5.29,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,1,NK_cytotoxic_T,1,lognorm_mean,12029,58249,1.0035688877105713,0.30616834623770367,Hepatocyte,0.0,0.1494617933355079,CD4_T,,,0.2,19,22,0.0,5.373,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,1,NK_cytotoxic_T,1,pseudobulk_cpm,12029,58249,1.0035688877105713,0.29524970385757693,Hepatocyte,0.0,0.13600233480403098,CD4_T,,,0.2,19,22,0.0,5.348,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,1,NK_cytotoxic_T,1,cpm_mean,12029,58249,1.0035688877105713,0.2922453604353723,Hepatocyte,0.0,0.1367233772253601,CD4_T,,,0.2,19,22,0.0,5.3625,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,2,NK_cytotoxic_T,1,raw_mean,12029,58169,2.0046346187591553,0.3275112173150647,NK_cytotoxic_T,1.0,0.3275112173150647,Endothelial_stromal,0.2,0.7040000000000001,0.2,20,22,0.0,5.2665,B_cell 5/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,2,NK_cytotoxic_T,1,zscale_mean,12029,58169,2.0046346187591553,0.3185373652632846,NK_cytotoxic_T,1.0,0.3185373652632846,Endothelial_stromal,0.2,0.7040000000000001,0.2,20,22,0.0,5.3405,B_cell 5/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,2,NK_cytotoxic_T,1,lognorm_mean,12029,58169,2.0046346187591553,0.27060805583730163,Hepatocyte,0.0,0.22070174835393422,Endothelial_stromal,-0.028571428571428574,0.9571545189504373,-0.028571428571428574,20,22,0.0,5.284,B_cell 5/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,2,NK_cytotoxic_T,1,pseudobulk_cpm,12029,58169,2.0046346187591553,0.2881603603293851,Hepatocyte,0.0,0.13407485086558132,Endothelial_stromal,-0.8285714285714287,0.04156268221574335,-0.8285714285714287,19,22,0.0,5.0845,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,2,NK_cytotoxic_T,1,cpm_mean,12029,58169,2.0046346187591553,0.28472210283828153,Hepatocyte,0.0,0.13579397961113307,Endothelial_stromal,-0.8857142857142858,0.01884548104956266,-0.8857142857142858,19,22,0.0,5.0805,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,5,NK_cytotoxic_T,1,raw_mean,12029,58085,5.0776872634887695,0.41156925195833693,NK_cytotoxic_T,1.0,0.41156925195833693,CD4_T,0.942857142857143,0.004804664723032055,0.942857142857143,16,22,0.0,5.8315,B_cell 1/5; Hepatocyte 3/5; Macrophage 6/6; NK_cytotoxic_T 6/6
HCC,5629.6,5,NK_cytotoxic_T,1,zscale_mean,12029,58085,5.0776872634887695,0.39638460876301973,NK_cytotoxic_T,1.0,0.39638460876301973,CD4_T,0.942857142857143,0.004804664723032055,0.942857142857143,16,22,0.0,5.8495,B_cell 1/5; Hepatocyte 3/5; Macrophage 6/6; NK_cytotoxic_T 6/6
HCC,5629.6,5,NK_cytotoxic_T,1,lognorm_mean,12029,58085,5.0776872634887695,0.29458552121890336,NK_cytotoxic_T,1.0,0.29458552121890336,CD4_T,0.942857142857143,0.004804664723032055,0.942857142857143,20,22,0.0,5.5275,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 6/6
HCC,5629.6,5,NK_cytotoxic_T,1,pseudobulk_cpm,12029,58085,5.0776872634887695,0.276577429628992,Hepatocyte,0.0,0.12257897908237927,CD4_T,-0.08571428571428573,0.8717434402332361,-0.08571428571428573,18,22,0.0,5.315,B_cell 4/5; Hepatocyte 4/5; Macrophage 5/6; NK_cytotoxic_T 5/6
HCC,5629.6,5,NK_cytotoxic_T,1,cpm_mean,12029,58085,5.0776872634887695,0.2722733924421107,Hepatocyte,0.0,0.12426616165963673,CD4_T,-0.08571428571428573,0.8717434402332361,-0.08571428571428573,19,22,0.0,5.386,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,10,NK_cytotoxic_T,1,raw_mean,12029,58001,10.091562271118164,0.523232358062792,NK_cytotoxic_T,1.0,0.523232358062792,B_cell,0.8285714285714287,0.04156268221574335,0.8285714285714287,10,22,0.0015,4.8195,B_cell 0/5; Hepatocyte 2/5; Macrophage 2/6; NK_cytotoxic_T 6/6
HCC,5629.6,10,NK_cytotoxic_T,1,zscale_mean,12029,58001,10.091562271118164,0.5021292736332132,NK_cytotoxic_T,1.0,0.5021292736332132,B_cell,0.8285714285714287,0.04156268221574335,0.8285714285714287,10,22,0.0005,4.8075,B_cell 0/5; Hepatocyte 2/5; Macrophage 2/6; NK_cytotoxic_T 6/6
HCC,5629.6,10,NK_cytotoxic_T,1,lognorm_mean,12029,58001,10.091562271118164,0.373424596127653,Endothelial_stromal,0.0,0.3508732608058482,B_cell,0.7142857142857143,0.11078717201166179,0.7142857142857143,14,22,0.0,4.566,B_cell 1/5; Hepatocyte 4/5; Macrophage 3/6; NK_cytotoxic_T 6/6
HCC,5629.6,10,NK_cytotoxic_T,1,pseudobulk_cpm,12029,58001,10.091562271118164,0.2781158945535422,Hepatocyte,0.0,0.12332545990586369,B_cell,-0.4285714285714286,0.3965014577259473,-0.4285714285714286,18,22,0.0,5.0555,B_cell 4/5; Hepatocyte 4/5; Macrophage 5/6; NK_cytotoxic_T 5/6
HCC,5629.6,10,NK_cytotoxic_T,1,cpm_mean,12029,58001,10.091562271118164,0.27297805210254994,Hepatocyte,0.0,0.12465302322373752,B_cell,-0.4285714285714286,0.3965014577259473,-0.4285714285714286,18,22,0.0,5.093,B_cell 4/5; Hepatocyte 4/5; Macrophage 5/6; NK_cytotoxic_T 5/6
HCC,5629.6,20,NK_cytotoxic_T,1,raw_mean,12029,57947,20.21582794189453,0.7641983191537094,NK_cytotoxic_T,1.0,0.7641983191537094,Hepatocyte,1.0,0.0,1.0,8,22,0.0435,5.6645,B_cell 1/5; Hepatocyte 0/5; Macrophage 1/6; NK_cytotoxic_T 6/6
HCC,5629.6,20,NK_cytotoxic_T,1,zscale_mean,12029,57947,20.21582794189453,0.7439901979394964,NK_cytotoxic_T,1.0,0.7439901979394964,Hepatocyte,1.0,0.0,1.0,9,22,0.0135,5.917,B_cell 1/5; Hepatocyte 0/5; Macrophage 2/6; NK_cytotoxic_T 6/6
HCC,5629.6,20,NK_cytotoxic_T,1,lognorm_mean,12029,57947,20.21582794189453,0.4526722694876352,NK_cytotoxic_T,1.0,0.4526722694876352,Hepatocyte,1.0,0.0,1.0,19,22,0.0,5.6845,B_cell 5/5; Hepatocyte 3/5; Macrophage 5/6; NK_cytotoxic_T 6/6
HCC,5629.6,20,NK_cytotoxic_T,1,pseudobulk_cpm,12029,57947,20.21582794189453,0.23918408200597097,Hepatocyte,0.0,0.138005418744715,Hepatocyte,-0.942857142857143,0.004804664723032055,-0.942857142857143,19,22,0.0,5.2855,B_cell 5/5; Hepatocyte 4/5; Macrophage 5/6; NK_cytotoxic_T 5/6
HCC,5629.6,20,NK_cytotoxic_T,1,cpm_mean,12029,57947,20.21582794189453,0.23947745353512692,Hepatocyte,0.0,0.1387819904395396,Hepatocyte,-0.942857142857143,0.004804664723032055,-0.942857142857143,19,22,0.0,5.2835,B_cell 5/5; Hepatocyte 4/5; Macrophage 5/6; NK_cytotoxic_T 5/6
HCC,5629.6,40,NK_cytotoxic_T,1,raw_mean,12029,57907,40.446044921875,0.5986840969140172,NK_cytotoxic_T,1.0,0.5986840969140172,Endothelial_stromal,0.8285714285714287,0.04156268221574335,0.8285714285714287,11,22,0.0005,5.7815,B_cell 0/5; Hepatocyte 4/5; Macrophage 1/6; NK_cytotoxic_T 6/6
HCC,5629.6,40,NK_cytotoxic_T,1,zscale_mean,12029,57907,40.446044921875,0.5693094099158996,NK_cytotoxic_T,1.0,0.5693094099158996,Endothelial_stromal,0.8285714285714287,0.04156268221574335,0.8285714285714287,11,22,0.0,5.7415,B_cell 0/5; Hepatocyte 4/5; Macrophage 1/6; NK_cytotoxic_T 6/6
HCC,5629.6,40,NK_cytotoxic_T,1,lognorm_mean,12029,57907,40.446044921875,0.4443676930250229,Hepatocyte,0.0,0.397205864575958,Endothelial_stromal,0.7714285714285715,0.07239650145772594,0.7714285714285715,16,22,0.0,5.6375,B_cell 1/5; Hepatocyte 4/5; Macrophage 5/6; NK_cytotoxic_T 6/6
HCC,5629.6,40,NK_cytotoxic_T,1,pseudobulk_cpm,12029,57907,40.446044921875,0.2764259934032155,Hepatocyte,0.0,0.11211079834907697,Endothelial_stromal,-0.08571428571428573,0.8717434402332361,-0.08571428571428573,17,22,0.0,4.6285,B_cell 3/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 4/6
HCC,5629.6,40,NK_cytotoxic_T,1,cpm_mean,12029,57907,40.446044921875,0.2686549121867823,Hepatocyte,0.0,0.11401039597976065,Endothelial_stromal,-0.08571428571428573,0.8717434402332361,-0.08571428571428573,17,22,0.0,4.5565,B_cell 3/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 4/6
HCC,5629.6,1,NK_cytotoxic_T,2,raw_mean,12029,58259,1.0028536319732666,0.295816955320208,Hepatocyte,0.0,0.15734907911224016,CD4_T,,,0.08571428571428573,19,22,0.0,5.0715,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,1,NK_cytotoxic_T,2,zscale_mean,12029,58259,1.0028536319732666,0.3065449115158173,Hepatocyte,0.0,0.15642218369693953,CD4_T,,,0.08571428571428573,19,22,0.0,5.0985,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,1,NK_cytotoxic_T,2,lognorm_mean,12029,58259,1.0028536319732666,0.30479410906469384,Hepatocyte,0.0,0.14888686726514358,CD4_T,,,0.028571428571428574,19,22,0.0,5.086,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,1,NK_cytotoxic_T,2,pseudobulk_cpm,12029,58259,1.0028536319732666,0.2942378001682144,Hepatocyte,0.0,0.1358588372611957,CD4_T,,,0.028571428571428574,19,22,0.0,5.112,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,1,NK_cytotoxic_T,2,cpm_mean,12029,58259,1.0028536319732666,0.2918862321701368,Hepatocyte,0.0,0.1362536260491941,CD4_T,,,0.028571428571428574,19,22,0.0,5.087,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,2,NK_cytotoxic_T,2,raw_mean,12029,58173,2.008931875228882,0.34321764392415727,Endothelial_stromal,0.0,0.30921561549172294,Macrophage,0.6571428571428573,0.1561749271137024,0.6571428571428573,18,22,0.0,4.977,B_cell 5/5; Hepatocyte 4/5; Macrophage 3/6; NK_cytotoxic_T 6/6
HCC,5629.6,2,NK_cytotoxic_T,2,zscale_mean,12029,58173,2.008931875228882,0.34077664896085813,Endothelial_stromal,0.0,0.3028037061867189,Macrophage,0.6571428571428573,0.1561749271137024,0.6571428571428573,19,22,0.0,5.027,B_cell 5/5; Hepatocyte 4/5; Macrophage 4/6; NK_cytotoxic_T 6/6
HCC,5629.6,2,NK_cytotoxic_T,2,lognorm_mean,12029,58173,2.008931875228882,0.2556340570367696,Endothelial_stromal,0.0,0.22261186461073007,Macrophage,0.4285714285714286,0.3965014577259473,0.4285714285714286,19,22,0.0,4.731,B_cell 5/5; Hepatocyte 4/5; Macrophage 5/6; NK_cytotoxic_T 5/6
HCC,5629.6,2,NK_cytotoxic_T,2,pseudobulk_cpm,12029,58173,2.008931875228882,0.2860433534457566,Hepatocyte,0.0,0.13324050676430646,Macrophage,-0.3142857142857143,0.5440932944606415,-0.3142857142857143,19,22,0.0,5.121,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,2,NK_cytotoxic_T,2,cpm_mean,12029,58173,2.008931875228882,0.28343045742870404,Hepatocyte,0.0,0.13406563182232306,Macrophage,-0.3142857142857143,0.5440932944606415,-0.3142857142857143,19,22,0.0,5.1015,B_cell 4/5; Hepatocyte 4/5; Macrophage 6/6; NK_cytotoxic_T 5/6
HCC,5629.6,5,NK_cytotoxic_T,2,raw_mean,12029,58049,5.027728080749512,0.5258316250064601,NK_cytotoxic_T,1.0,0.5258316250064601,Macrophage,0.8285714285714287,0.04156268221574335,0.8285714285714287,15,22,0.0,5.0605,B_cell 4/5; Hepatocyte 4/5; Macrophage 1/6; NK_cytotoxic_T 6/6
HCC,5629.6,5,NK_cytotoxic_T,2,zscale_mean,12029,58049,5.027728080749512,0.5020930593119606,NK_cytotoxic_T,1.0,0.5020930593119606,Macrophage,0.7714285714285715,0.07239650145772594,0.7714285714285715,15,22,0.0,5.2395,B_cell 4/5; Hepatocyte 4/5; Macrophage 1/6; NK_cytotoxic_T 6/6
